time,pAtm,lon,lat,TDewPoi,HDirNor,HDifHor,HGloHor,relHum,nTot,ceiHei,winSpe,winDir,nOpa,TBlaSky,HHorIR,cloTim,solZen,solAlt,solDec,solTim,solHouAng,TDryBul,TWetBul
14031000.0,101325.0,-1.5344934783534145,0.7326892199872196,283.8833333333333,488.0,227.0,628.0,0.5179166666666667,0.3425,2220.0,3.263157894736842,1.150826475533761,0.3425,282.837483316048,362.625,14031000.0,0.6095024873504973,0.9612938394443993,0.40259092560686394,14031516.668121522,1017.259094459681,294.1558333333333,288.0135701792731
14031900.0,101325.0,-1.5344934783534145,0.7326892199872196,284.28437499999995,458.81736855389875,258.4280305551857,643.8662290230212,0.51328125,0.49468749999999995,2371.25,3.4054276315789473,1.200595629985162,0.49468749999999995,284.21748223810107,370.546875,14031900.0,0.5649431057391074,1.0058532210557891,0.4026044869643921,14032416.542423476,1017.324535165611,294.6428125,288.35004836609374
14032800.0,101325.0,-1.5344934783534145,0.7326892199872196,284.25,439.19401729315524,298.881973106111,672.6463829847854,0.51,0.6000000000000001,2440.0,3.6,1.2217304763960306,0.6000000000000001,285.0666008270525,374.0,14032800.0,0.5220252950817574,1.0487710317131391,0.40261803472569446,14033316.416708075,1017.3899758702788,294.84999999999997,288.47335677242967
14033700.0,101325.0,-1.5344934783534145,0.7326892199872196,283.85482954545455,421.22365738583414,337.1449291039808,702.603345454157,0.5090625,0.661953125,2440.0,3.8381270559210527,1.2217304763960306,0.66125,285.2492852672217,374.0,14033700.0,0.48125645250539884,1.0895398742894977,0.4026315688901031,14034216.290975345,1017.4554165736866,294.6428125,288.2886867416386
14034600.0,101325.0,-1.5344934783534145,0.7326892199872196,283.4212121212121,397.0,362.0,722.0,0.51,0.716875,2440.0,4.094654605263158,1.2217304763960306,0.7150000000000001,285.1732691474791,374.0,14034600.0,0.4432932115797606,1.127503115215136,0.4026450894569507,14035116.16522531,1017.5208572758357,294.1558333333333,287.9003633095197
14035500.0,101325.0,-1.5344934783534145,0.7326892199872196,282.9769886363636,343.4409021697754,364.99470886327504,687.2739304794137,0.5109375,0.7633593750000001,2440.0,4.353854851973685,1.2217304763960306,0.76125,285.0209445891202,374.0,14035500.0,0.40897539827086443,1.1618209285240322,0.4026585964255707,14036016.039457994,1017.5862979767281,293.5909375,287.4472557363227
14036400.0,101325.0,-1.5344934783534145,0.7326892199872196,282.54999999999995,263.4114748551368,353.32372813990463,598.6096861714029,0.51,0.8,2440.0,4.6,1.2217304763960306,0.8,284.96950001674026,374.0,14036400.0,0.3793447498934705,1.191451576901426,0.4026720897952974,14036915.913673421,1017.6517386763658,293.15,287.0700772988625
14037300.0,101325.0,-1.5344934783534145,0.7326892199872196,282.14047459893044,187.92631011292977,339.2408833465819,509.8905987776908,0.5061383928571429,0.8308593750000001,2440.0,4.807387408088235,1.2217304763960306,0.8400000000000001,285.13247662858015,374.0,14037300.0,0.3556177624947491,1.2151785643001474,0.40268556956546514,14037815.787871614,1017.7171793747499,292.8464423076923,286.7664147964631
14038200.0,101325.0,-1.5344934783534145,0.7326892199872196,281.73368983957215,148.0,335.0,475.0,0.5005357142857143,0.859375,2440.0,4.968658088235294,1.2217304763960306,0.8800000000000001,285.38122619147214,374.0,14038200.0,0.33906929910999645,1.2317270276849002,0.40269903573540955,14038715.662052596,1017.7826200718824,292.5605128205128,286.45442977182734
14039100.0,101325.0,-1.5344934783534145,0.7326892199872196,281.33506016042776,185.36550747785685,341.942432364167,527.1432074131171,0.4946651785714286,0.8832031250000001,2440.0,5.095599724264706,1.2217304763960306,0.9050000000000001,285.4535359923101,374.0,14039100.0,0.33080065729135144,1.239995669503545,0.40271248830446654,14039615.536216393,1017.8480607677653,292.2943269230769,286.1562216415569
