Scenario,test_day,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,time_rat
constant+Day64,other_day19,0.031899308,0.581154063,1.844865742,1219.630485,,0.01789999,0.081635207,4.91506725,4.37E-05
constant+Day65,other_day20,0.034779533,0.615344641,1.892981949,1219.675402,,0.020259592,0.081635695,4.98264429,4.42E-05
constant+Day66,other_day21,0.033659417,0.601662419,1.871771498,1219.657739,,0.020259653,0.081635766,4.865913346,4.30E-05
constant+Day67,other_day22,0.036073999,0.626416209,1.886779457,1219.62464,,0.020259533,0.08163598,4.858666122,4.48E-05
constant+Day68,other_day23,0.039341373,0.641927308,1.790554419,1219.878908,,0.020259556,0.081635783,4.95489115,4.38E-05
constant+Day69,other_day24,0.039023763,0.622653973,1.68479865,1220.063124,,0.020259352,0.081636671,4.78402623,4.32E-05
constant+Day70,other_day25,0.034107191,0.567624687,1.624268409,1220.650446,,0.020259144,0.081637322,4.57500807,4.31E-05
constant+Day71,other_day26,0.035613184,0.558613485,1.475206457,1220.469554,,0.020258915,0.081639059,4.368427375,4.52E-05
constant+Day72,other_day27,0.039110155,0.558249788,1.262298979,1220.744543,,0.020258749,0.081113733,4.548764316,4.36E-05
constant+Day73,other_day28,0.042247363,0.562025352,1.097872395,1220.947761,,0.020258447,0.063867623,4.591681476,4.43E-05
constant+Day74,other_day29,0.041856213,0.552767308,1.061437146,1221.200673,,0.020258448,0.056224178,4.630559126,4.28E-05
constant+Day75,other_day30,0.039893276,0.538785863,1.089033764,1221.715858,,0.020258372,0.058423255,4.49835566,4.32E-05
constant+Day76,other_day31,0.039246108,0.539051579,1.12972114,1221.533083,,0.02025814,0.062699185,4.546580281,4.42E-05
constant+Day77,other_day32,0.039781922,0.545740914,1.140802644,1221.65053,,0.020257782,0.062699636,4.590603592,4.43E-05
constant+Day78,other_day33,0.041389835,0.563380845,1.158286454,1221.645566,,0.020259742,0.062699194,4.723812896,4.44E-05
constant+Day79,other_day34,0.043718485,0.591545482,1.200568452,1221.703955,,0.025331436,0.062699394,4.804771112,4.40E-05
constant+Day80,other_day35,0.04453634,0.601065339,1.213008419,1221.864892,,0.025331356,0.062699648,4.734260323,4.20E-05
constant+Day81,other_day36,0.046392697,0.623693491,1.247854008,1221.906087,,0.025331301,0.062699902,4.925952129,4.33E-05
constant+Day82,other_day37,0.049982433,0.665919208,1.305313489,1221.956207,,0.025331084,0.062700489,5.028475233,4.36E-05
constant+Day83,other_day38,0.0554527,0.731863119,1.403225818,1222.050977,,0.02533094,0.062701018,5.198476295,4.45E-05
constant+Day84,other_day39,0.059881948,0.780574781,1.452163403,1221.488539,,0.025330949,0.062700957,5.342023533,4.29E-05
constant+Day85,other_day40,0.058240148,0.750120277,1.353689606,1221.590615,,0.025330678,0.062701989,5.084799925,4.31E-05
constant+Day86,other_day41,0.054135284,0.724457297,1.434561785,1221.642829,,0.025330427,0.062703051,5.082768256,4.51E-05
constant+Day87,other_day42,0.050125925,0.70612201,1.557162411,1221.890814,,0.025330238,0.072710592,4.902407929,4.38E-05
constant+Day88,other_day43,0.051397404,0.71971934,1.568709295,1221.642013,,0.025330086,0.072710884,4.901784538,4.51E-05
constant+Day89,other_day44,0.054652904,0.742060881,1.517456147,1221.26688,,0.025329721,0.072711259,5.018815242,4.43E-05
constant+Day90,other_day45,0.056312395,0.752038864,1.482189945,1221.435706,,0.025329602,0.072711429,4.941158143,4.43E-05
constant+Day91,other_day46,0.059330923,0.787003306,1.526993102,1221.709192,,0.025329832,0.072711476,5.106002159,4.52E-05
constant+Day92,other_day47,0.056768281,0.754952547,1.473620073,1221.591349,,0.025329477,0.072711801,4.844054502,4.57E-05
constant+Day93,other_day48,0.051810275,0.694873152,1.382863068,1221.634868,,0.021148938,0.072712376,4.564449287,4.45E-05
constant+Day94,other_day49,0.046638573,0.638768078,1.330723672,1221.666615,,0.0211486,0.072712997,4.515482703,4.63E-05
constant+Day95,other_day50,0.042192892,0.586949968,1.262647682,1221.615135,,0.021150227,0.072712569,4.308427795,4.47E-05
constant+Day96,other_day51,0.035078363,0.525859556,1.295183187,1221.598763,,0.021025761,0.072712781,4.194510498,4.49E-05
constant+Day97,other_day52,0.027751006,0.464805306,1.340767249,1221.763305,,0.014089445,0.072713157,4.029608662,4.39E-05
constant+Day98,other_day53,0.024762713,0.434157185,1.322110691,1221.544288,,0.011928478,0.072713222,4.022628588,4.48E-05
constant+Day99,other_day54,0.026519572,0.457253258,1.365978868,1221.618735,,0.011928163,0.072715444,4.260257884,4.47E-05
constant+Day100,other_day55,0.030738427,0.483294977,1.280697317,1221.581908,,0.01446141,0.072718539,4.220467794,4.45E-05
constant+Day101,other_day56,0.035812191,0.514151296,1.175137691,1221.391159,,0.016711049,0.07160888,4.4405212,4.46E-05
constant+Day102,other_day57,0.03821861,0.534455243,1.161804945,1221.729581,,0.016710987,0.071609427,4.392923907,4.38E-05
constant+Day103,other_day58,0.037712961,0.527878799,1.149638678,1221.711213,,0.01671073,0.071610158,4.343203926,4.38E-05
constant+Day104,other_day59,0.036991271,0.519134457,1.136433517,1221.664084,,0.016710507,0.071610734,4.272959523,4.42E-05
constant+Day105,other_day60,0.036573897,0.513857707,1.127373469,1221.626377,,0.01671039,0.07161136,4.26042951,4.53E-05
constant+Day106,other_day61,0.037831709,0.528974122,1.149585921,1221.763213,,0.016710317,0.071611298,4.294668234,4.53E-05
constant+Day107,other_day62,0.040217667,0.557879902,1.193219541,1221.742614,,0.017765022,0.071610643,4.503862921,4.59E-05
constant+Day108,other_day63,0.048178085,0.647783349,1.29644362,1221.626931,,0.020735524,0.071610776,4.757319535,4.58E-05
constant+Day109,other_day64,0.056227456,0.742682306,1.426679569,1221.729202,,0.020735357,0.071612258,5.023778898,4.28E-05
constant+Day110,other_day65,0.062400471,0.792366255,1.376925564,1221.765141,,0.020735281,0.071619232,5.083988742,4.41E-05
constant+Day111,other_day66,0.066176301,0.810370168,1.266238498,1221.672197,,0.02073513,0.049108254,5.138835576,4.41E-05
constant+Day112,other_day67,0.064632305,0.786290124,1.203178406,1222.606094,,0.020734966,0.028378343,4.889899536,4.38E-05
constant+Day113,other_day68,0.063691508,0.775460886,1.189656823,1222.386619,,0.020734776,0.033095981,4.832364211,4.25E-05
constant+Day114,other_day69,0.060722897,0.740532856,1.142084071,1222.300829,,0.020734681,0.033096583,4.696137219,4.48E-05
constant+Day115,other_day70,0.056563998,0.691652106,1.075773348,1222.155998,,0.020734721,0.0330963,4.53369342,0.011260376
constant+Day116,other_day71,0.055656499,0.681145127,1.062334906,1221.978316,,0.020734645,0.033096715,4.597360613,4.39E-05
constant+Day117,other_day72,0.057012032,0.69751002,1.086752953,1222.055491,,0.02073486,0.033096036,4.673237194,4.29E-05
constant+Day118,other_day73,0.057540464,0.703814917,1.095788014,1222.247342,,0.020734676,0.033096437,4.701372437,4.18E-05
constant+Day119,other_day74,0.054220885,0.663217085,1.032610265,1223.080714,,0.020734814,0.033097704,4.355244759,4.27E-05
constant+Day120,other_day75,0.050711807,0.621963966,0.976596234,1222.75536,,0.020734118,0.033098337,4.214908061,4.33E-05
constant+Day121,other_day76,0.046247717,0.568486991,0.898880268,1222.519581,,0.020733135,0.033099514,4.081432018,4.28E-05
constant+Day122,other_day77,0.03864127,0.47638816,0.760119098,1221.941118,,0.020702099,0.033102371,3.703566986,4.35E-05
constant+Day123,other_day78,0.031384918,0.388703255,0.628878303,1221.771311,,0.017152537,0.033102476,3.362861422,4.15E-05
constant+Day124,other_day79,0.024864035,0.310246429,0.51314739,1220.984115,,0.012849484,0.033103593,3.062326863,4.24E-05
constant+Day125,other_day80,0.021785427,0.273435595,0.459998181,1220.674584,,0.012849338,0.033103195,2.978836348,4.33E-05
constant+Day126,other_day81,0.022281047,0.279521403,0.469589268,1218.826231,,0.012849079,0.033103607,3.065809508,4.32E-05
constant+Day127,other_day82,0.023620526,0.293691036,0.480750049,1219.011859,,0.012848811,0.024990434,3.125790687,4.18E-05
constant+Day128,other_day83,0.027272025,0.336734487,0.539789136,1219.193103,,0.014662429,0.025001059,3.260589291,4.18E-05
constant+Day129,other_day84,0.032570711,0.399416674,0.626898415,1219.38014,,0.017241314,0.022615147,3.445085488,4.21E-05
constant+Day130,other_day85,0.036462581,0.44609044,0.694987043,1219.505368,,0.017241082,0.022618327,3.527320453,4.25E-05
constant+Day131,other_day86,0.039032884,0.477203671,0.741824191,1219.52816,,0.017240945,0.02262287,3.59308979,4.25E-05
constant+Day132,other_day87,0.042067443,0.513979335,0.797397703,1219.437465,,0.017240851,0.022626779,3.757325815,4.37E-05
constant+Day133,other_day88,0.048484327,0.591614628,0.914067398,1218.743755,,0.017240893,0.022614064,4.175027616,4.27E-05
constant+Day134,other_day89,0.055276672,0.672653997,1.030186998,1219.098172,,0.018182164,0.013699262,4.432563968,4.41E-05
constant+Day135,other_day90,0.057249182,0.695935584,1.062272903,1219.305999,,0.018182052,0.013441876,4.376776532,4.39E-05
constant+Day136,other_day91,0.06031014,0.732953162,1.117824396,1219.843025,,0.018181993,0.0134442,4.559197924,4.30E-05
constant+Day137,other_day92,0.063392272,0.770054674,1.172644881,1220.105339,,0.018181864,0.013454974,4.75071593,4.29E-05
constant+Day138,other_day93,0.068937198,0.83668286,1.27049566,1220.891671,,0.018181655,0.013500954,5.025138287,4.39E-05
constant+Day139,other_day94,0.07341354,0.89042944,1.349220831,1221.101514,,0.018181568,0.010852949,5.225810292,4.37E-05
constant+Day140,other_day95,0.077340408,0.937620444,1.418553603,1222.244365,,0.018181555,0.009638072,5.315485888,4.23E-05
constant+Day141,other_day96,0.077357634,0.937477684,1.416591435,1222.423209,,0.018181466,7.28E-05,5.170568892,4.15E-05
constant+Day142,other_day97,0.074271702,0.900081529,1.36009069,1222.354029,,0.01818123,7.28E-05,4.951477048,4.35E-05
constant+Day143,other_day98,0.070365648,0.852746942,1.288574383,1222.26425,,0.018181234,7.28E-05,4.777308876,4.21E-05
constant+Day144,other_day99,0.069205654,0.838690438,1.267339895,1222.289924,,0.018181018,7.28E-05,4.780151651,4.45E-05
constant+Day145,other_day100,0.065076999,0.788656677,1.191737346,1222.479717,,0.018181012,7.28E-05,4.592852798,4.36E-05
constant+Day146,other_day101,0.063235684,0.766343568,1.158027366,1222.543592,,0.018180885,7.28E-05,4.553332652,4.48E-05
constant+Day147,other_day102,0.063016601,0.763685921,1.153998365,1222.527576,,0.018180976,6.81E-05,4.535522349,4.21E-05
constant+Day148,other_day103,0.059932944,0.72631613,1.097531485,1222.515825,,0.015137427,6.82E-05,4.397409294,4.22E-05
constant+Day149,other_day104,0.0613709,0.743743667,1.123872164,1222.51193,,0.015137307,6.82E-05,4.559770709,4.35E-05
constant+Day150,other_day105,0.064250438,0.778637323,1.176585166,1222.524994,,0.015137114,4.97E-05,4.705616872,4.37E-05
constant+Day151,other_day106,0.066463821,0.805460536,1.217115795,1222.449912,,0.015345661,4.97E-05,4.763142036,4.23E-05
constant+Day152,other_day107,0.064910071,0.78663106,1.188663315,1222.445261,,0.015345489,4.97E-05,4.611831018,4.29E-05
constant+Day154,other_day109,0.055665992,0.679128002,1.048693613,1222.837311,,0.015345322,0.023751331,4.178976041,4.41E-05
constant+Day155,other_day110,0.053612993,0.656939907,1.028538988,1222.481847,,0.015345008,0.032628261,4.213458056,4.32E-05
constant+Day156,other_day111,0.054193274,0.663994211,1.039307976,1222.458033,,0.015345031,0.032629017,4.269228651,4.22E-05
constant+Day157,other_day112,0.056838974,0.696056203,1.087752873,1222.506773,,0.015344901,0.032629704,4.424992968,4.50E-05
constant+Day158,other_day113,0.057992389,0.710033224,1.108868528,1222.471472,,0.015344698,0.032630487,4.421207788,4.28E-05
constant+Day159,other_day114,0.061421174,0.751587008,1.171665042,1222.291087,,0.015344586,0.032631589,4.60743442,4.12E-05
constant+Day160,other_day115,0.061534657,0.752961769,1.173739857,1222.222737,,0.015344175,0.03263291,4.507983035,4.38E-05
constant+Day161,other_day116,0.057754549,0.707156037,1.104546416,1222.284266,,0.015343952,0.032633778,4.233888381,4.30E-05
constant+Day162,other_day117,0.055546938,0.680404048,1.064129758,1222.233473,,0.015343902,0.032634344,4.107914835,4.46E-05
constant+Day163,other_day118,0.054649335,0.669529543,1.04771418,1222.229869,,0.015343625,0.032635246,4.037305656,4.54E-05
constant+Day164,other_day119,0.053624662,0.657113048,1.028958299,1222.223272,,0.015342957,0.032636491,3.997475809,4.44E-05
constant+Day165,other_day120,0.051193337,0.627649627,0.98444299,1222.253952,,0.015079501,0.032638544,3.890718627,4.46E-05
constant+Day259,other_day121,0.109441071,1.326780631,2.007297896,1222.566372,,0.029149689,0.013378585,6.864184465,4.40E-05
constant+Day260,other_day122,0.111529082,1.352085718,2.045540566,1222.613262,,0.029149383,0.013379201,6.974135497,4.41E-05
constant+Day261,other_day123,0.114466254,1.387678243,2.099311678,1222.586259,,0.029149132,0.013380021,7.076574073,4.33E-05
constant+Day262,other_day124,0.108700084,1.317798362,1.99371298,1222.547804,,0.029148819,0.013381135,6.653363678,4.29E-05
constant+Day263,other_day125,0.103603584,1.256750576,1.905020098,1222.481421,,0.02914844,0.017338005,6.547853214,4.41E-05
constant+Day264,other_day126,0.106035679,1.286231842,1.949604599,1222.461683,,0.029148046,0.01733912,6.725947523,4.46E-05
constant+Day265,other_day127,0.112985284,1.37045179,2.076863774,1222.451077,,0.029147706,0.017339388,7.114108468,4.47E-05
constant+Day266,other_day128,0.117116355,1.420513862,2.152504284,1222.38055,,0.030279844,0.01734053,7.268218448,4.41E-05
constant+Day267,other_day129,0.109410909,1.327132515,2.011393878,1222.454206,,0.030279743,0.017341132,6.797809113,4.39E-05
constant+Day268,other_day130,0.102660451,1.247185057,1.899827177,1222.385894,,0.030279575,0.030872302,6.659279235,4.48E-05
constant+Day269,other_day131,0.108384765,1.31683982,2.006487436,1222.36335,,0.030279438,0.030873068,7.138534338,4.34E-05
constant+Day270,other_day132,0.112470789,1.3658672,2.078136045,1222.446172,,0.030279021,0.030874401,7.219041785,4.40E-05
constant+Day271,other_day133,0.11579562,1.406160114,2.13902198,1222.418682,,0.030278885,0.030874929,7.392230952,4.48E-05
constant+Day272,other_day134,0.117355911,1.425068521,2.167591988,1222.406699,,0.030555476,0.03087543,7.443543599,4.53E-05
constant+Day273,other_day135,0.117247808,1.423757493,2.165606218,1222.379293,,0.030555267,0.030876267,7.325370735,4.37E-05
constant+Day274,other_day136,0.107881414,1.310357928,1.994795435,1223.036548,,0.030555026,0.030877691,6.773515557,4.41E-05
constant+Day275,other_day137,0.097940908,1.196470126,1.855388237,1222.788829,,0.030554734,0.042243742,6.402145966,4.50E-05
constant+Day276,other_day138,0.098177395,1.200405811,1.866650194,1222.764066,,0.030554765,0.042243812,6.620125925,4.35E-05
constant+Day277,other_day139,0.100144202,1.223798863,1.899801709,1222.752138,,0.030554538,0.042244953,6.672887714,4.34E-05
constant+Day278,other_day140,0.09341818,1.142319198,1.776836015,1222.438667,,0.030554299,0.042246106,6.34513713,4.47E-05
constant+Day279,other_day141,0.090540629,1.107726755,1.72595504,1222.40042,,0.030554002,0.042247866,6.328104108,4.46E-05
constant+Day280,other_day142,0.087834197,1.074932082,1.676419433,1222.383871,,0.030553684,0.042249134,6.237017437,4.51E-05
constant+Day281,other_day143,0.096057202,1.1745859,1.827009455,1222.346207,,0.03055337,0.042250663,6.724107284,4.33E-05
constant+Day282,other_day144,0.103225472,1.259596349,1.946224817,1222.431947,,0.032389339,0.042253237,6.921036193,4.23E-05
constant+Day283,other_day145,0.108490115,1.323113013,2.040790667,1222.489254,,0.033209179,0.042253447,7.049581262,4.24E-05
constant+Day284,other_day146,0.108071984,1.318046854,2.033140656,1222.529871,,0.03320897,0.042255293,6.948535116,4.45E-05
constant+Day285,other_day147,0.106496376,1.299168391,2.005686838,1222.459713,,0.03320874,0.042257801,6.93526525,4.38E-05
constant+Day286,other_day148,0.104193694,1.271263958,1.963527286,1222.516281,,0.033208469,0.042260285,6.847146413,4.35E-05
constant+Day287,other_day149,0.104195208,1.271284771,1.963571036,1222.554431,,0.033208202,0.042265817,6.969049607,4.40E-05
constant+Day288,other_day150,0.114371465,1.394497269,2.149201838,1221.854623,,0.033208193,0.042265129,7.436583838,4.57E-05
constant+Day290,other_day152,0.125472742,1.521836146,2.30587398,1222.065078,,0.033207732,0.007636702,7.873742551,4.51E-05
constant+Day291,other_day153,0.124429653,1.509464951,2.288520425,1222.082573,,0.033207501,0.014140115,7.784523731,4.40E-05
constant+Day292,other_day154,0.127285408,1.544074618,2.340825343,1222.37838,,0.0332071,0.014141027,7.900740632,4.55E-05
constant+Day293,other_day155,0.128406295,1.55737939,2.359543742,1222.453109,,0.03320661,0.014142154,7.839590884,4.21E-05
constant+Day294,other_day156,0.12714131,1.542049808,2.336381922,1222.457443,,0.0332062,0.014142768,7.667579634,4.32E-05
constant+Day295,other_day157,0.116978568,1.441028735,2.293723692,1222.391336,,0.033206489,0.030322231,7.466029227,4.48E-05
constant+Day296,other_day158,0.107141039,1.350026393,2.296399467,1222.098487,,0.033206315,0.073159593,7.106738897,4.43E-05
dynamic+Day328,heat_day1,0.05769174,0.647965794,1.48985311,1220.853562,,0.021746814,0.073869969,5.230538966,2.99E-05
dynamic+Day329,heat_day2,0.052651261,0.667831563,1.826140524,1220.68789,,0.021746512,0.089192749,5.368680213,4.54E-05
dynamic+Day330,heat_day3,0.047473685,0.664400737,2.019076651,1220.505751,,0.021746402,0.089596292,5.230234601,4.41E-05
dynamic+Day331,heat_day4,0.043128281,0.641364851,2.057716832,1220.305798,,0.021746609,0.089596069,5.141474324,4.43E-05
dynamic+Day332,heat_day5,0.039589659,0.620850887,2.083604935,1220.118664,,0.021746719,0.089596012,5.061389218,4.54E-05
dynamic+Day333,heat_day6,0.038167545,0.612909781,2.08889447,1220.194839,,0.021746346,0.089596376,5.002800626,4.49E-05
dynamic+Day334,heat_day7,0.038540519,0.698681885,2.622674761,1220.129442,,0.021746182,0.089596428,5.455925241,4.53E-05
dynamic+Day335,heat_day8,0.040259468,0.801977171,3.187541713,1219.746877,,0.021745084,0.121334589,5.801264286,4.51E-05
dynamic+Day336,heat_day9,0.03392635,0.807530161,3.487113223,1219.54853,,0.01951832,0.121335012,5.582324279,4.44E-05
dynamic+Day337,heat_day10,0.037217801,0.844612697,3.583569413,1220.034894,,0.01951804,0.121335484,5.671896098,4.60E-05
dynamic+Day338,heat_day11,0.0397718,0.86244218,3.589212552,1220.034098,,0.019517733,0.121335818,5.739476362,4.62E-05
dynamic+Day339,heat_day12,0.037781772,0.850294941,3.594065143,1220.024421,,0.019517262,0.121336069,5.680188943,4.58E-05
dynamic+Day340,heat_day13,0.031707516,0.807123055,3.594916875,1219.958461,,0.019517544,0.121336303,5.682604353,4.58E-05
dynamic+Day342,heat_day15,0.028115552,0.789967951,3.701728364,1219.48396,,0.010215035,0.1213365,5.565081301,4.50E-05
dynamic+Day343,heat_day16,0.029625835,0.75572484,3.434826146,1219.4394,,0.01021473,0.121337146,5.404492831,4.45E-05
dynamic+Day344,heat_day17,0.033552771,0.758404487,3.296655961,1219.441436,,0.013816155,0.121337015,5.566817385,4.55E-05
dynamic+Day345,heat_day18,0.033989491,0.748302571,3.221462261,1219.570043,,0.013816136,0.121337282,5.528511319,4.62E-05
dynamic+Day346,heat_day19,0.031601541,0.723972819,3.168614672,1219.748514,,0.013815986,0.121337835,5.445280147,4.58E-05
dynamic+Day347,heat_day20,0.036678136,0.757968156,3.176129727,1219.68471,,0.014971229,0.121338784,5.632098071,4.57E-05
dynamic+Day348,heat_day21,0.039357327,0.693452366,2.594642527,1219.969492,,0.017925589,0.12133941,5.277224589,4.36E-05
dynamic+Day349,heat_day22,0.038553299,0.597607812,2.022488672,1220.04421,,0.017925689,0.104029638,5.005625944,4.57E-05
dynamic+Day350,heat_day23,0.043486079,0.580916861,1.71584181,1220.278654,,0.018974461,0.088675595,5.20975044,4.50E-05
dynamic+Day351,heat_day24,0.04641922,0.598258386,1.695578975,1220.411487,,0.018974384,0.088675984,5.225970366,4.74E-05
dynamic+Day352,heat_day25,0.051627321,0.632273344,1.688666865,1220.567725,,0.021261583,0.088676296,5.354537584,4.74E-05
dynamic+Day353,heat_day26,0.053740786,0.636209766,1.625429315,1220.71361,,0.02126142,0.088676505,5.270797422,4.53E-05
dynamic+Day354,heat_day27,0.059365436,0.67383726,1.629229181,1220.787751,,0.02126142,0.088675799,5.343647394,4.63E-05
dynamic+Day355,heat_day28,0.06167209,0.675736357,1.501385431,1220.925319,,0.021261618,0.078050107,5.42694251,4.62E-05
dynamic+Day356,heat_day29,0.063603014,0.682493894,1.427852134,1221.154556,,0.021261611,0.077167528,5.438794645,4.55E-05
dynamic+Day357,heat_day30,0.063720513,0.670479809,1.348360729,1221.214285,,0.021261458,0.069511217,5.422769194,4.51E-05
dynamic+Day358,heat_day31,0.063446265,0.666385723,1.331898253,1221.21944,,0.021261307,0.066350785,5.394111409,4.50E-05
dynamic+Day15,heat_day32,0.056076335,0.901627219,3.092286584,1220.912738,,0.022478841,0.116520151,5.980068423,4.52E-05
dynamic+Day16,heat_day33,0.054999092,0.892643875,3.08066983,1220.799818,,0.022479116,0.116520049,5.94875165,4.53E-05
dynamic+Day17,heat_day34,0.05580749,0.898844166,3.089689094,1220.809703,,0.022479325,0.116519751,6.043106545,4.44E-05
dynamic+Day18,heat_day35,0.061723268,0.952839656,3.153609837,1220.789769,,0.023047386,0.116519718,6.184498036,4.46E-05
dynamic+Day19,heat_day36,0.056353317,0.895048563,3.105423872,1220.95769,,0.023047273,0.116519903,5.831758976,4.59E-05
dynamic+Day20,heat_day37,0.05017949,0.837352284,3.10663132,1220.536892,,0.023047123,0.116520415,5.563382545,4.40E-05
dynamic+Day22,heat_day39,0.05965562,0.891152459,3.048962347,1220.387086,,0.023046804,0.116521184,5.732750647,4.56E-05
dynamic+Day23,heat_day40,0.060218906,0.876532081,2.929798732,1220.475515,,0.023046625,0.116521768,5.739852049,4.49E-05
dynamic+Day24,heat_day41,0.056778503,0.860111914,2.966388922,1220.3027,,0.023046377,0.11652234,5.688982668,4.47E-05
dynamic+Day25,heat_day42,0.054526828,0.852956243,3.024221072,1220.121732,,0.023046282,0.116522449,5.736899664,4.61E-05
dynamic+Day26,heat_day43,0.058899934,0.883735406,2.957780859,1220.09141,,0.023046019,0.116523604,5.728448538,4.65E-05
dynamic+Day27,heat_day44,0.060739769,0.774162997,2.135253594,1220.296115,,0.023045683,0.116524574,5.30426159,4.39E-05
dynamic+Day28,heat_day45,0.0600717,0.73884502,1.945783601,1220.387341,,0.023045835,0.076295045,5.722555601,4.51E-05
dynamic+Day29,heat_day46,0.060065146,0.894227571,2.894987228,1220.335391,,0.023045682,0.112857628,6.209416414,4.59E-05
dynamic+Day30,heat_day47,0.057437171,0.959422284,3.407119541,1220.194457,,0.023045601,0.112857835,6.063181533,4.35E-05
dynamic+Day31,heat_day48,0.05355725,0.93416872,3.413086569,1220.011041,,0.023045816,0.112858512,5.949663231,4.43E-05
dynamic+Day32,heat_day49,0.04466798,0.914486771,3.672343298,1219.956864,,0.017316683,0.112859009,6.164183105,4.60E-05
dynamic+Day33,heat_day50,0.046098916,0.98689262,4.054501123,1219.571085,,0.017316778,0.112858486,6.297894062,4.61E-05
dynamic+Day34,heat_day51,0.046677579,0.980936883,3.980724448,1219.743493,,0.017317031,0.112858059,6.337376208,4.53E-05
dynamic+Day35,heat_day52,0.046761244,0.979702845,3.96813633,1219.913098,,0.017316875,0.11285835,6.291815791,4.35E-05
dynamic+Day36,heat_day53,0.045520852,0.967981672,3.950392296,1219.9253,,0.01731669,0.112858504,6.314434538,4.52E-05
dynamic+Day37,heat_day54,0.04969294,0.999046544,3.967224093,1220.049529,,0.018006128,0.112859243,6.381675996,4.40E-05
dynamic+Day38,heat_day55,0.048738305,0.976497422,3.866547525,1219.69375,,0.018005704,0.1128599,6.388376713,4.57E-05
dynamic+Day39,heat_day56,0.044988734,1.009236738,4.212218124,1219.689705,,0.018005524,0.112860804,6.580744851,4.45E-05
dynamic+Day40,heat_day57,0.041321095,1.020172267,4.505893967,1219.542559,,0.018005605,0.112860024,6.330548179,4.43E-05
dynamic+Day41,heat_day58,0.037743073,1.028210741,4.775611998,1219.387114,,0.018005506,0.112860429,6.457724871,4.57E-05
dynamic+Day42,heat_day59,0.039322276,1.024308159,4.692800316,1219.261436,,0.018005273,0.112861667,6.124691879,4.47E-05
dynamic+Day43,heat_day60,0.038721128,0.854521735,3.68121793,1219.275141,,0.018005098,0.10776687,5.620817107,4.57E-05
dynamic+Day44,heat_day61,0.041354579,0.787775391,3.158053071,1219.542445,,0.018005136,0.106279022,5.724051897,4.56E-05
dynamic+Day45,heat_day62,0.036816022,0.741330498,3.050286501,1219.801629,,0.018004948,0.106278753,5.525746871,4.49E-05
dynamic+Day297,heat_day63,0.120516899,1.255904144,2.169821145,1222.04355,,0.027079607,0.073159865,6.891997586,4.46E-05
dynamic+Day298,heat_day64,0.108670466,1.155069356,2.058166703,1221.983967,,0.027079126,0.073160538,6.726470306,4.47E-05
dynamic+Day299,heat_day65,0.100623412,1.07636406,2.037033942,1221.769428,,0.027079123,0.073160967,6.431264255,4.41E-05
dynamic+Day300,heat_day66,0.093038532,0.9952989,1.972709468,1221.457003,,0.027078713,0.073161436,6.202802854,4.27E-05
dynamic+Day301,heat_day67,0.085158179,0.929852394,1.915810826,1221.203723,,0.02607511,0.073161851,6.058761243,4.49E-05
dynamic+Day302,heat_day68,0.078150711,0.86263808,1.8321841,1221.154333,,0.025366649,0.073162516,6.034313143,4.43E-05
dynamic+Day303,heat_day69,0.077109734,0.852476294,1.817619798,1221.119803,,0.025366204,0.073163476,6.029869097,4.53E-05
dynamic+Day304,heat_day70,0.069723266,0.785802053,1.716577257,1221.060649,,0.025365739,0.073164373,5.68100607,4.59E-05
dynamic+Day305,heat_day71,0.065803425,0.75021177,1.669342876,1221.057624,,0.02536534,0.073164914,5.533341262,4.47E-05
dynamic+Day306,heat_day72,0.065873263,0.752887257,1.682408045,1221.036648,,0.025364897,0.073165755,5.669897681,4.47E-05
dynamic+Day307,heat_day73,0.061949866,0.705689821,1.615226807,1220.944964,,0.02366548,0.073166645,5.563813484,4.51E-05
dynamic+Day308,heat_day74,0.059168316,0.677927713,1.577568009,1220.908374,,0.022510193,0.073168323,5.596902897,4.46E-05
dynamic+Day309,heat_day75,0.061945199,0.683114285,1.478713576,1220.86374,,0.022509899,0.073171376,5.414301028,4.51E-05
dynamic+Day310,heat_day76,0.059444381,0.653757727,1.393876506,1221.110101,,0.022509652,0.06734086,5.50341181,4.42E-05
dynamic+Day311,heat_day77,0.054128385,0.658592939,1.635180055,1220.943381,,0.022509342,0.084928883,5.54549417,4.45E-05
dynamic+Day312,heat_day78,0.057380754,0.713314559,1.847469638,1220.678796,,0.022509073,0.084929406,5.568171728,4.44E-05
dynamic+Day313,heat_day79,0.057236042,0.69732484,1.752612546,1220.81002,,0.022508802,0.084929686,5.505105668,4.43E-05
dynamic+Day314,heat_day80,0.060580289,0.728113854,1.748962525,1221.003734,,0.022508373,0.084930312,5.599441916,4.56E-05
dynamic+Day315,heat_day81,0.062047161,0.736617612,1.726803096,1221.181553,,0.022508013,0.084930826,5.555352893,4.52E-05
dynamic+Day316,heat_day82,0.062221507,0.737820956,1.720430678,1221.175589,,0.022509369,0.084930454,5.480344587,4.54E-05
dynamic+Day317,heat_day83,0.059355207,0.713501956,1.69326492,1221.205016,,0.019017869,0.084930862,5.406021568,4.46E-05
dynamic+Day318,heat_day84,0.063199015,0.748793097,1.753770898,1221.261961,,0.019017558,0.084931279,5.663831553,4.42E-05
