Scenario,test_day,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,time_rat
dynamic+Day77,other_day32,0.014846826,0.060033394,0.176051007,0,,0.009412273,,5.155682563,0.000239053
dynamic+Day78,other_day33,0.017239707,0.068844827,0.20189099,0,,0.014567807,,5.143633674,0.000238218
dynamic+Day79,other_day34,0.018478755,0.071784228,0.210510933,0,,0.014572333,,5.007610681,0.000236754
dynamic+Day80,other_day35,0.017013809,0.064704064,0.189747989,0,,0.014573326,,4.60081893,0.000237256
dynamic+Day81,other_day36,0.020396452,0.079190511,0.232230237,0,,0.014856979,,4.868878586,0.000235861
dynamic+Day82,other_day37,0.022520762,0.086865368,0.25473715,0,,0.01486487,,4.992087661,0.000232771
dynamic+Day83,other_day38,0.025636515,0.097932782,0.287192908,0,,0.014936134,,4.980055509,0.000240833
dynamic+Day85,other_day40,0.032094323,0.119999121,0.35190358,0,,0.016463945,,5.173616562,0.000238786
dynamic+Day86,other_day41,0.036420201,0.137355591,0.402802321,0,,0.018085525,,5.380131932,0.000241845
dynamic+Day87,other_day42,0.041500504,0.155847967,0.457032162,0,,0.018364387,,5.682600602,0.000241703
dynamic+Day88,other_day43,0.048179159,0.180916881,0.530548037,0,,0.018366538,,6.039861735,0.000240064
dynamic+Day89,other_day44,0.050441735,0.19113004,0.560498651,0,,0.018366678,,6.228636092,0.000244458
dynamic+Day90,other_day45,0.051510437,0.195988788,0.574747178,0,,0.018366941,,6.0219631,0.000229564
dynamic+Day91,other_day46,0.05159038,0.195288069,0.572692284,0,,0.018368755,,6.03321187,0.000239769
dynamic+Day92,other_day47,0.051282391,0.195397499,0.573013192,0,,0.018369255,,6.079313361,0.000240257
dynamic+Day93,other_day48,0.051369107,0.197113081,0.578044225,0,,0.018369732,,6.378723717,0.000234554
dynamic+Day94,other_day49,0.054255108,0.205069917,0.601378055,130.4554682,,0.018369907,,6.324847463,0.000249328
dynamic+Day95,other_day50,0.054340213,0.205689868,0.603196093,130.4553459,,0.01837036,,6.02809112,0.00024855
dynamic+Day96,other_day51,0.052167382,0.196513543,0.576286051,130.4551056,,0.01837134,,5.578332609,0.000242845
dynamic+Day97,other_day52,0.052116782,0.192232795,0.563732537,134.0595941,,0.018389167,,5.061001894,0.000245953
dynamic+Day98,other_day53,0.058331017,0.206531293,0.605663615,134.0608737,,0.018401742,,4.698501867,0.00024416
dynamic+Day99,other_day54,0.066758732,0.228721241,0.670736777,134.0612565,,0.01841273,,4.509348492,0.000246912
dynamic+Day100,other_day55,0.074373326,0.247241448,0.725048235,137.1282227,,0.018417975,,4.42116907,0.000242234
dynamic+Day101,other_day56,0.083300271,0.27170992,0.796803284,146.01302,,0.017373741,,4.356175151,0.000235362
dynamic+Day102,other_day57,0.079940507,0.258694068,0.75863363,146.0136912,,0.016568952,,4.235326789,0.000239497
dynamic+Day103,other_day58,0.077402987,0.247131242,0.724725049,146.0140577,,0.014043087,,3.797365132,0.000230156
dynamic+Day104,other_day59,0.073608924,0.232541095,0.681938696,146.0149879,,0.014043085,,3.319034211,0.00022745
dynamic+Day105,other_day60,0.070178646,0.219611222,0.644021178,146.0209483,,0.014043086,,2.857924346,0.000253909
dynamic+Day106,other_day61,0.067698669,0.208001813,0.60997599,146.030846,,0.014043068,,2.383042393,0.000250351
dynamic+Day107,other_day62,0.067734198,0.206457178,0.605446271,146.1349955,,0.014043015,,1.979541819,0.000245422
dynamic+Day108,other_day63,0.064699899,0.197784122,0.580012088,15.57024838,,0.01404297,,1.956142764,0.000252784
dynamic+Day109,other_day64,0.0642254,0.195316482,0.572775607,15.60619413,,0.014042716,,2.008116539,0.000241329
dynamic+Day110,other_day65,0.063332017,0.192863613,0.565582442,15.91388044,,0.01404062,,1.989551556,0.000249423
dynamic+Day111,other_day66,0.058787992,0.180544541,0.529456131,11.74681913,,0.014039779,,1.926369475,0.00024152
dynamic+Day112,other_day67,0.048095529,0.148823231,0.436431761,11.47695918,,0.01403521,,1.772015637,0.000232891
dynamic+Day113,other_day68,0.035033497,0.108675421,0.318696248,10.05626165,,0.014004786,,1.395809076,0.0002364
dynamic+Day114,other_day69,0.023582316,0.073500416,0.215543743,8.34829583,,0.013920524,,0.962745828,0.000246672
dynamic+Day115,other_day70,0.012769981,0.039318825,0.115304472,32.69285935,,0.005498509,,0.520282153,0.000239626
dynamic+Day116,other_day71,0.016358381,0.048356151,0.141806894,69.05112628,,0.005276019,,0.252568176,0.000245747
dynamic+Day117,other_day72,0.024971546,0.073112456,0.214406029,69.56169699,,0.009047266,,0.346893503,0.000248575
dynamic+Day118,other_day73,0.033894634,0.099674624,0.29230095,71.21588113,,0.009837008,,0.589686788,0.000247255
dynamic+Day119,other_day74,0.037950987,0.111618803,0.327327868,75.76062533,,0.00982859,,0.74400521,0.000245728
dynamic+Day120,other_day75,0.037512289,0.110601925,0.324345821,90.49410699,,0.009805449,,0.762666911,0.000235457
dynamic+Day121,other_day76,0.034918905,0.102669186,0.301082656,145.7362564,,0.009751708,,0.772165073,0.000224539
dynamic+Day122,other_day77,0.036109869,0.105950624,0.310705643,241.4754892,,0.009674099,,0.911418798,0.000227758
dynamic+Day123,other_day78,0.038081927,0.1117621,0.327748093,247.8870546,,0.009668921,,0.941376285,0.000227715
dynamic+Day124,other_day79,0.03943233,0.115400145,0.338416849,258.1925788,,0.009662001,,1.023205109,0.000230387
dynamic+Day125,other_day80,0.040613644,0.118754514,0.348253706,263.8924244,,0.009658623,,1.080383858,0.000232242
dynamic+Day126,other_day81,0.040242939,0.117943845,0.34587638,342.206942,,0.00960242,,0.894644903,0.000233215
dynamic+Day127,other_day82,0.039527431,0.116021507,0.340239023,523.1564482,,0.009399159,,0.893187187,0.000244584
dynamic+Day128,other_day83,0.038663982,0.11340822,0.332575427,712.2430774,,0.009163598,,0.922613424,0.000236855
dynamic+Day129,other_day84,0.035947493,0.106101824,0.311149045,527.1355293,,0.008934319,,0.913282038,0.000244868
dynamic+Day130,other_day85,0.032417139,0.095710941,0.280677247,54.04611611,,0.008860251,,0.877458102,0.000249883
dynamic+Day131,other_day86,0.02658836,0.078975625,0.231600074,0,,0.008846872,,0.799046859,0.000241568
dynamic+Day132,other_day87,0.020363564,0.060229655,0.176626554,0,,0.004865845,,0.693116703,0.000250894
dynamic+Day133,other_day88,0.020735567,0.060887376,0.178555354,0,,0.005038043,,0.676171405,0.000264916
dynamic+Day134,other_day89,0.027706883,0.08087283,0.237163725,1.241788599,,0.007336676,,0.766301038,0.000264606
dynamic+Day135,other_day90,0.036112279,0.105744141,0.31010012,9.381535549,,0.008491867,,0.978677197,0.000267841
dynamic+Day136,other_day91,0.038908067,0.115294564,0.338107225,9.250619414,,0.008490522,,1.113679645,0.000264904
dynamic+Day137,other_day92,0.044317217,0.130743238,0.383411256,8.947114876,,0.008487193,,1.216192963,0.000256542
dynamic+Day138,other_day93,0.050105038,0.150065071,0.440073522,12.94994469,,0.00847791,,1.328082261,0.000257505
dynamic+Day139,other_day94,0.053308209,0.159372187,0.467367118,11.27609686,,0.008459963,,1.4246973,0.000254902
dynamic+Day140,other_day95,0.060791377,0.179936811,0.527673934,20.90312122,,0.00918747,,1.540779694,0.00023813
dynamic+Day141,other_day96,0.069757031,0.208827836,0.612398345,20.05546142,,0.010515091,,1.894039718,0.000235085
dynamic+Day142,other_day97,0.077164148,0.233565469,0.684942724,18.71624164,,0.010514159,,2.086245173,0.000238436
dynamic+Day143,other_day98,0.087943042,0.266357602,0.781107337,17.13298332,,0.011696854,,2.356710506,0.000236158
dynamic+Day145,other_day100,0.097435479,0.289076011,0.847730236,20.29354815,,0.011696546,,2.667132223,0.000248481
dynamic+Day146,other_day101,0.106204673,0.318346655,0.933567903,41.52332754,,0.011695454,,3.118152453,1.12E-04
dynamic+Day147,other_day102,0.110759004,0.331740478,0.972845977,62.46892343,,0.011694839,,3.336965496,0.000230256
dynamic+Day148,other_day103,0.114890219,0.344605878,1.010574422,33.21227866,,0.011692876,,3.590470655,0.000230156
dynamic+Day149,other_day104,0.111974596,0.335831542,0.984843233,28.89473745,,0.011686094,,3.734691816,0.000236137
dynamic+Day150,other_day105,0.121498558,0.360482481,1.057133375,37.25892953,,0.012938494,,3.907610939,0.000228567
dynamic+Day151,other_day106,0.128187905,0.380850801,1.116864518,36.3491342,,0.018266852,,4.45495745,0.000227657
dynamic+Day152,other_day107,0.136590179,0.408699065,1.198530984,36.06188341,,0.020956355,,4.904237302,0.000231345
dynamic+Day153,other_day108,0.142587831,0.427236779,1.252893779,37.29176109,,0.020956222,,5.036310072,0.000234736
dynamic+Day154,other_day109,0.137152337,0.414929887,1.216803186,29.57730182,,0.021405703,,5.242769596,0.000233826
dynamic+Day155,other_day110,0.135123018,0.405015625,1.187729106,35.96509919,,0.021405528,,5.013678986,0.000231868
dynamic+Day156,other_day111,0.131529824,0.390798638,1.146037061,38.4444649,,0.021405717,,4.97714999,0.000245661
dynamic+Day157,other_day112,0.128512024,0.380005159,1.114384631,39.89732882,,0.021405548,,4.917128967,0.000254631
dynamic+Day158,other_day113,0.133941204,0.394102388,1.155725479,43.71046181,,0.021405308,,4.912220417,0.000247286
dynamic+Day159,other_day114,0.143557569,0.423976145,1.243331803,56.5090214,,0.021404505,,5.275594442,0.000247656
dynamic+Day160,other_day115,0.152266416,0.45041774,1.320873137,58.93302211,,0.021402843,,5.679671108,0.000238399
dynamic+Day161,other_day116,0.152158523,0.453652118,1.330358116,53.73100173,,0.021397689,,6.041701246,0.000253132
dynamic+Day162,other_day117,0.144109286,0.428885089,1.257727535,45.52156735,,0.02138831,,5.81001436,0.000247115
dynamic+Day163,other_day118,0.151170429,0.446515795,1.309430483,51.65488134,,0.021372356,,5.605644022,0.000241511
dynamic+Day164,other_day119,0.155385823,0.461822236,1.354317407,45.71927535,,0.021317864,,5.959870993,0.000254203
dynamic+Day165,other_day120,0.156436294,0.465219689,1.364280612,50.38759776,,0.021178365,,5.89738056,0.000253182
dynamic+Day259,other_day121,0.085349004,0.247045678,0.72447413,47.82488966,,0.01049166,,1.68687244,0.00026061
dynamic+Day260,other_day122,0.080474001,0.231686193,0.67943165,46.08574918,,0.010420253,,1.562292077,0.000268797
dynamic+Day261,other_day123,0.073117767,0.209667397,0.6148604,42.73091593,,0.009223872,,1.442041368,0.000271269
dynamic+Day262,other_day124,0.073901054,0.209222491,0.613555692,56.53186132,,0.009743589,,1.287678615,0.000272317
dynamic+Day263,other_day125,0.082117009,0.232342383,0.681355961,71.38404728,,0.012218274,,1.408023165,0.000293309
dynamic+Day264,other_day126,0.084242986,0.239554318,0.702505331,85.49741308,,0.012217618,,1.473348502,0.000269183
dynamic+Day265,other_day127,0.077206694,0.218707141,0.641369915,75.97421126,,0.01221561,,1.400749399,0.000245215
dynamic+Day266,other_day128,0.069062831,0.194267617,0.569699756,16.34366139,,0.012210044,,1.24418878,0.000273928
dynamic+Day267,other_day129,0.064480956,0.180437763,0.529142999,16.31218954,,0.012203497,,1.245538704,0.00025736
dynamic+Day268,other_day130,0.063780636,0.178353315,0.52303025,16.19281828,,0.012179642,,1.283451103,0.000269633
dynamic+Day269,other_day131,0.062841451,0.176181264,0.516660597,16.00180694,,0.012141521,,1.265928235,0.000260704
dynamic+Day270,other_day132,0.062495739,0.175206044,0.513800715,15.89590356,,0.01211352,,1.270135708,0.000257277
dynamic+Day271,other_day133,0.060643651,0.170964048,0.501360845,15.88631628,,0.012005619,,1.235795942,0.000240508
dynamic+Day272,other_day134,0.057320885,0.161681746,0.474140018,22.94741404,,0.011846517,,1.162093551,0.000225394
dynamic+Day273,other_day135,0.052721842,0.149505839,0.438433546,17.94950054,,0.011722711,,1.086826907,0.000229324
dynamic+Day274,other_day136,0.050057953,0.141549846,0.415102186,19.44538658,,0.011594072,,1.041848726,0.000235131
dynamic+Day275,other_day137,0.048723966,0.13808105,0.404929767,23.00851898,,0.011211326,,0.917178565,0.000240936
dynamic+Day276,other_day138,0.042243902,0.121912838,0.357515655,2.477077527,,0.011143712,,0.828721642,0.000240718
dynamic+Day277,other_day139,0.032777073,0.096231776,0.282204621,0.205616125,,0.009198476,,0.681976482,0.000232555
dynamic+Day278,other_day140,0.024076283,0.071949426,0.210995385,0,,0.005357487,,0.535668338,0.000234644
dynamic+Day279,other_day141,0.022051156,0.066282263,0.194376137,0,,0.005341709,,0.444998721,0.000232948
dynamic+Day280,other_day142,0.020006669,0.060883271,0.178543317,0,,0.005260075,,0.378395902,0.000240544
dynamic+Day281,other_day143,0.017173348,0.052641972,0.154375283,0,,0.005183619,,0.284435537,0.00023501
dynamic+Day282,other_day144,0.013337141,0.041419473,0.12146473,0,,0.004108305,,0.230722844,0.000259428
dynamic+Day283,other_day145,0.011705904,0.036251235,0.106308606,0,,0.004075084,,0.204959407,0.000257946
dynamic+Day284,other_day146,0.011126071,0.034864209,0.102241081,0,,0.00399443,,0.1772757,0.000237864
dynamic+Day285,other_day147,0.011219707,0.034378233,0.100815932,0,,0.003883218,,0.161564597,0.000240161
dynamic+Day286,other_day148,0.013825518,0.041388328,0.121373396,0,,0.004244442,,0.19786207,0.000238552
dynamic+Day287,other_day149,0.018136721,0.054115078,0.158695244,70.37864612,,0.005517799,,0.248183861,0.00022929
dynamic+Day288,other_day150,0.019793109,0.060279438,0.176772546,75.39979325,,0.005480884,,0.255169254,0.000236405
dynamic+Day289,other_day151,0.017145738,0.053604797,0.157198817,88.3887316,,0.005391675,,0.412438331,0.000231653
dynamic+Day290,other_day152,0.016336315,0.050959718,0.149441989,90.46411225,,0.005378051,,0.489209554,0.000225781
dynamic+Day291,other_day153,0.016248176,0.050027488,0.146708175,91.50284346,,0.005371296,,0.503045085,0.000232015
dynamic+Day292,other_day154,0.015903771,0.048595155,0.142507785,92.59722239,,0.005364211,,0.533264098,0.000230844
dynamic+Day293,other_day155,0.016422459,0.049675524,0.145676024,94.95749415,,0.005348952,,0.609545204,0.000224825
dynamic+Day294,other_day156,0.016671009,0.050527728,0.148175156,97.76841026,,0.005331107,,0.697949994,0.0002259
dynamic+Day295,other_day157,0.019084088,0.061867819,0.181430555,171.5549081,,0.005721607,,2.229888743,0.000229968
dynamic+Day296,other_day158,0.020517867,0.064727346,0.189816265,198.9033586,,0.005978753,,2.001872061,0.000229965
highly_dynamic+Day15,heat_day1,0.073665334,0.362565073,1.063240682,0,,0.027626643,,7.845455039,7.91E-05
highly_dynamic+Day16,heat_day2,0.071812547,0.351096406,1.029608229,0,,0.027627121,,7.682671114,0.000150928
highly_dynamic+Day17,heat_day3,0.07130194,0.351554451,1.03095147,0,,0.027626755,,7.663891525,0.000160813
highly_dynamic+Day19,heat_day5,0.081198016,0.399428242,1.171343818,0,,0.027626783,,8.169186407,0.00015126
highly_dynamic+Day20,heat_day6,0.088869066,0.440171939,1.2908268,0,,0.033343342,,10.01813906,1.44E-04
highly_dynamic+Day21,heat_day7,0.094314523,0.472917736,1.386855531,0,,0.033343466,,10.55407773,0.000145058
highly_dynamic+Day22,heat_day8,0.097832283,0.492368652,1.443896339,0,,0.033343693,,10.79259321,1.35E-04
highly_dynamic+Day23,heat_day9,0.10863408,0.532159721,1.560585693,0,,0.033343997,,11.18445805,1.35E-04
highly_dynamic+Day24,heat_day10,0.120780272,0.556163155,1.630976994,0,,0.033343374,,11.2887161,1.37E-04
highly_dynamic+Day25,heat_day11,0.130689071,0.590986533,1.733098336,0,,0.033343919,,11.59850671,0.000192948
highly_dynamic+Day27,heat_day13,0.134341416,0.61481872,1.802987448,0,,0.033343299,,11.85396932,1.42E-04
highly_dynamic+Day28,heat_day14,0.13522744,0.626671462,1.837746222,0,,0.033342767,,11.89006049,1.38E-04
highly_dynamic+Day29,heat_day15,0.143278415,0.668844348,1.961420377,0,,0.033342729,,12.23608524,1.37E-04
highly_dynamic+Day30,heat_day16,0.150824977,0.709263242,2.079950855,0,,0.033343681,,12.69913669,0.000145024
highly_dynamic+Day31,heat_day17,0.156883321,0.742586952,2.177674346,0,,0.033344462,,13.10117777,1.40E-04
highly_dynamic+Day32,heat_day18,0.157710733,0.750348655,2.200435938,0,,0.03334449,,13.26384801,1.41E-04
highly_dynamic+Day33,heat_day19,0.149271442,0.707247469,2.074039499,0,,0.033343189,,12.76232376,1.36E-04
highly_dynamic+Day34,heat_day20,0.135958354,0.635767968,1.864422193,0,,0.030293194,,10.65483186,0.000150352
highly_dynamic+Day35,heat_day21,0.124939663,0.576201673,1.689740977,0,,0.030293866,,9.941441385,0.00015389
highly_dynamic+Day36,heat_day22,0.116210165,0.531713845,1.559278138,0,,0.030293204,,9.584054735,0.00015842
highly_dynamic+Day37,heat_day23,0.103963627,0.487282482,1.428980885,0,,0.030294004,,9.197615185,0.000161002
highly_dynamic+Day38,heat_day24,0.093552972,0.475535825,1.394533211,0,,0.030293164,,9.139737758,0.000163024
highly_dynamic+Day39,heat_day25,0.087196006,0.459346361,1.347056777,107.0781257,,0.030292902,,9.013776304,0.000175085
highly_dynamic+Day40,heat_day26,0.084743545,0.445677459,1.306972021,260.7012165,,0.030292922,,8.858034302,0.000172712
highly_dynamic+Day41,heat_day27,0.084728987,0.440623641,1.292151439,272.3164322,,0.03029332,,8.884335272,0.00015266
highly_dynamic+Day42,heat_day28,0.082670975,0.428021225,1.255194208,272.3253917,,0.030293926,,8.825725911,0.000147817
highly_dynamic+Day43,heat_day29,0.076267296,0.389714508,1.142857796,272.3135233,,0.030294801,,8.550413218,0.000154361
highly_dynamic+Day44,heat_day30,0.069976329,0.356230303,1.044663646,272.3131325,,0.029679274,,8.075618268,0.000148277
highly_dynamic+Day45,heat_day31,0.065529816,0.330566811,0.969404137,272.3080366,,0.028169807,,7.68373693,0.000160086
highly_dynamic+Day297,heat_day32,0.011119478,0.061128799,0.179263341,214.6887836,,0.005630812,,1.506358989,1.07E-04
highly_dynamic+Day298,heat_day33,0.0121392,0.066315461,0.194473493,278.6779484,,0.00733377,,1.076005394,0.000217116
highly_dynamic+Day299,heat_day34,0.012716681,0.068725482,0.201541002,283.9592613,,0.00464642,,0.701402293,0.000216899
highly_dynamic+Day300,heat_day35,0.013509027,0.072867246,0.213686938,278.5556638,,0.004635432,,0.233758497,0.000219807
highly_dynamic+Day301,heat_day36,0.012016247,0.063460767,0.186101956,0,,0.004402918,,0.246935912,0.000217797
highly_dynamic+Day302,heat_day37,0.010864595,0.056431366,0.165487876,0,,0.004402632,,0.246593842,0.000226771
highly_dynamic+Day303,heat_day38,0.011117263,0.057584016,0.168868083,0,,0.004400017,,0.243562787,0.000242185
highly_dynamic+Day304,heat_day39,0.011717494,0.060120401,0.176306163,0,,0.00439647,,0.219828497,0.00024609
highly_dynamic+Day305,heat_day40,0.012886472,0.064905873,0.190339803,0,,0.004392205,,0.216589557,0.017142349
highly_dynamic+Day306,heat_day41,0.01382165,0.069795946,0.204680194,0,,0.004373856,,0.204123056,0.000239512
highly_dynamic+Day307,heat_day42,0.013315218,0.067022835,0.196547903,0,,0.004277088,,0.206238188,0.00025595
highly_dynamic+Day308,heat_day43,0.013847269,0.07007019,0.205484428,0,,0.004668787,,0.733303363,0.000243491
highly_dynamic+Day309,heat_day44,0.015888166,0.079780533,0.233960506,0,,0.01163394,,1.215634467,0.000235472
highly_dynamic+Day310,heat_day45,0.017590563,0.088157179,0.258525452,0,,0.013401485,,1.653387654,0.000223278
highly_dynamic+Day311,heat_day46,0.019651665,0.0984799,0.288797359,0,,0.013416247,,2.129930765,0.00023234
highly_dynamic+Day312,heat_day47,0.020098291,0.100730686,0.295397907,0,,0.013424723,,2.592632095,0.00023307
highly_dynamic+Day313,heat_day48,0.019409525,0.097638048,0.286328587,0,,0.013485684,,3.242313136,0.000246813
highly_dynamic+Day314,heat_day49,0.020479742,0.103079987,0.302287351,0,,0.014207567,,3.957593936,0.00025494
highly_dynamic+Day315,heat_day50,0.024138859,0.120902656,0.354553243,0,,0.019442817,,4.27949875,0.000272624
highly_dynamic+Day316,heat_day51,0.027858627,0.138516239,0.406205979,0,,0.01989594,,4.855577551,0.000276065
highly_dynamic+Day317,heat_day52,0.03299969,0.163787487,0.48031521,0,,0.020798257,,5.684895207,0.000265347
highly_dynamic+Day318,heat_day53,0.036180946,0.185958443,0.545332676,0,,0.021713624,,6.412492719,0.000278339
highly_dynamic+Day319,heat_day54,0.039122892,0.20336161,0.596368357,0,,0.021713886,,6.958222832,0.0002529
highly_dynamic+Day320,heat_day55,0.046553322,0.242825051,0.712096924,0,,0.023374157,,7.541106392,0.000257198
highly_dynamic+Day321,heat_day56,0.047675066,0.249055861,0.730369094,0,,0.023397115,,7.525251951,0.000236249
highly_dynamic+Day322,heat_day57,0.050644276,0.264616489,0.776001435,0,,0.023434884,,7.696138055,0.00024211
highly_dynamic+Day323,heat_day58,0.057445897,0.300728703,0.881902354,0,,0.030172771,,8.057387006,0.000239548
highly_dynamic+Day324,heat_day59,0.059943697,0.320757591,0.940638097,0,,0.030172271,,8.11167291,0.00023147
highly_dynamic+Day325,heat_day60,0.065284851,0.353265644,1.035969631,0,,0.030173103,,8.382480727,0.000229156
highly_dynamic+Day326,heat_day61,0.069524448,0.378157803,1.108967164,0,,0.030171737,,8.390996741,0.00022892
highly_dynamic+Day327,heat_day62,0.073061857,0.398868658,1.16970281,0,,0.030173008,,8.231623774,0.0002252
highly_dynamic+Day328,heat_day63,0.074879246,0.41037219,1.203437509,0,,0.030173157,,8.250652007,0.000228309
highly_dynamic+Day329,heat_day64,0.077286538,0.424228395,1.244071539,0,,0.030172179,,8.277144985,0.00022355
highly_dynamic+Day330,heat_day65,0.079837617,0.438925824,1.287172504,0,,0.030172447,,8.30374533,0.000230622
highly_dynamic+Day331,heat_day66,0.080647567,0.445667026,1.306941425,0,,0.030172673,,8.279745804,0.000227815
highly_dynamic+Day332,heat_day67,0.081313482,0.443971655,1.301969663,0,,0.030170981,,8.251967743,0.00024243
highly_dynamic+Day333,heat_day68,0.079731679,0.436582036,1.280299226,0,,0.030172594,,8.197985207,0.000236933
highly_dynamic+Day334,heat_day69,0.077681048,0.427057597,1.252368319,0,,0.030172364,,8.200537844,0.000225956
highly_dynamic+Day335,heat_day70,0.077355425,0.427277968,1.25301457,0,,0.030172943,,8.234462317,0.000232487
highly_dynamic+Day336,heat_day71,0.07679268,0.42527683,1.24714613,0,,0.030171424,,8.110827913,0.000241246
highly_dynamic+Day337,heat_day72,0.072207782,0.40328648,1.182658299,0,,0.027296327,,7.833999564,0.000239524
highly_dynamic+Day338,heat_day73,0.071658461,0.393595568,1.154239201,0,,0.027296173,,7.838333907,0.000247327
highly_dynamic+Day339,heat_day74,0.069007377,0.373948075,1.09662192,0,,0.026607045,,7.606827554,0.000257276
highly_dynamic+Day340,heat_day75,0.067611436,0.364863554,1.069981098,0,,0.026607137,,7.54585628,0.000264208
highly_dynamic+Day341,heat_day76,0.067525006,0.363503804,1.065993561,0,,0.026607173,,7.537540051,0.00026857
highly_dynamic+Day342,heat_day77,0.071551466,0.384158033,1.126563146,0,,0.028007433,,7.752777715,0.000263304
highly_dynamic+Day343,heat_day78,0.075538654,0.402879813,1.181465728,0,,0.028805842,,8.03851615,0.000258068
highly_dynamic+Day344,heat_day79,0.079037103,0.422361368,1.238596387,0,,0.028733599,,8.231004983,0.000249304
highly_dynamic+Day345,heat_day80,0.085767305,0.451071177,1.322789376,0,,0.028726881,,8.726372146,0.000251374
highly_dynamic+Day346,heat_day81,0.093471495,0.485076564,1.422511918,0,,0.028760768,,9.134016779,0.000228053
highly_dynamic+Day347,heat_day82,0.101975597,0.526623626,1.544350809,0,,0.028915907,,9.567288124,0.000231664
highly_dynamic+Day348,heat_day83,0.105840139,0.545267121,1.599023814,0,,0.0289169,,9.58052293,0.000230738
highly_dynamic+Day349,heat_day84,0.107223163,0.55253274,1.620330616,0,,0.028916299,,9.542142943,0.000229789
highly_dynamic+Day350,heat_day85,0.107723982,0.554386018,1.625765448,0,,0.028917244,,9.58679992,0.000227843
highly_dynamic+Day351,heat_day86,0.106701913,0.551612845,1.617632977,0,,0.028916376,,9.550847041,0.000220232
highly_dynamic+Day352,heat_day87,0.105765125,0.551944388,1.618605244,0,,0.028917175,,9.526481927,0.000232782
highly_dynamic+Day353,heat_day88,0.104725096,0.551264202,1.616610562,0,,0.028917167,,9.532890591,0.000238869
highly_dynamic+Day354,heat_day89,0.105438074,0.557526718,1.634975712,0,,0.028917335,,9.533525656,0.000228293
highly_dynamic+Day355,heat_day90,0.106978256,0.567897101,1.665387392,0,,0.028916371,,9.58427956,0.000235261
highly_dynamic+Day356,heat_day91,0.108145333,0.578990397,1.697919052,0,,0.030301285,,9.798301756,0.000246646
highly_dynamic+Day357,heat_day92,0.107075032,0.582659536,1.708678992,0,,0.030301857,,9.829850308,0.000260254
highly_dynamic+Day358,heat_day93,0.103490751,0.565508074,1.658381448,0,,0.030301414,,9.659231346,0.000260592
highly_dynamic+Day182,cool_day1,0.110408492,0.523639598,1.535599995,58.58517948,,0.021688273,,5.559580617,1.42E-04
highly_dynamic+Day183,cool_day2,0.112065018,0.530760916,1.556483625,48.05181747,,0.021688096,,5.829245805,1.43E-04
highly_dynamic+Day184,cool_day3,0.112146412,0.529853245,1.553821834,41.26522653,,0.021688026,,5.756561171,1.36E-04
highly_dynamic+Day185,cool_day4,0.111774344,0.528945049,1.551158503,30.96252437,,0.021687729,,5.632562267,0.000150705
highly_dynamic+Day186,cool_day5,0.109517269,0.520730713,1.527069539,28.92241022,,0.021686512,,5.451597205,0.000188823
highly_dynamic+Day187,cool_day6,0.111796214,0.528811641,1.550767276,33.65059473,,0.021684485,,5.520774609,0.000159415
highly_dynamic+Day188,cool_day7,0.113268613,0.534352992,1.567017571,31.16078832,,0.021682773,,5.793584631,0.000147401
highly_dynamic+Day189,cool_day8,0.122449447,0.575146229,1.686645834,39.02269262,,0.021676335,,6.118530928,0.000159123
highly_dynamic+Day190,cool_day9,0.13230056,0.619369779,1.816333663,49.32728268,,0.021655519,,6.714941314,0.000155709
highly_dynamic+Day191,cool_day10,0.144461538,0.668509308,1.960437854,55.00674189,,0.023008132,,7.298789628,0.000158957
highly_dynamic+Day192,cool_day11,0.152805253,0.691928656,2.029116293,60.65600211,,0.023008048,,7.704833147,0.000181814
highly_dynamic+Day193,cool_day12,0.159019717,0.701346566,2.056734797,64.02568603,,0.023886177,,7.761329196,0.000192119
highly_dynamic+Day194,cool_day13,0.156756291,0.685446168,2.010106063,59.71408773,,0.023886291,,7.692867359,0.000179902
highly_dynamic+Day195,cool_day14,0.158837488,0.692212348,2.029948233,62.78766959,,0.023886277,,7.711809182,0.000183237
highly_dynamic+Day196,cool_day15,0.158905709,0.692790109,2.031642549,58.30275751,,0.023886301,,7.837737281,0.00018507
highly_dynamic+Day197,cool_day16,0.161538482,0.711036927,2.085152278,65.24948034,,0.023886177,,7.879921027,0.000163757
highly_dynamic+Day198,cool_day17,0.165855581,0.736426771,2.1596093,73.32961619,,0.023886129,,8.308175796,0.000166065
highly_dynamic+Day200,cool_day19,0.167659188,0.748039317,2.193663687,76.63343674,,0.023885406,,8.74920274,0.000150101
highly_dynamic+Day201,cool_day20,0.168643132,0.75635793,2.218058446,83.19059316,,0.023882328,,8.849971444,0.000160114
highly_dynamic+Day202,cool_day21,0.171672656,0.772362387,2.264992337,89.14923912,,0.023876715,,8.949188921,0.000157703
highly_dynamic+Day203,cool_day22,0.168044713,0.758015648,2.22291979,88.1952324,,0.023861782,,9.002660653,0.000157249
highly_dynamic+Day204,cool_day23,0.160769733,0.728516507,2.136412043,85.66952415,,0.023827295,,8.618954216,0.00017392
highly_dynamic+Day205,cool_day24,0.153332257,0.705856221,2.069959593,83.55427817,,0.02378591,,8.337472543,0.000155608
